time,pi,x_left,y_left,x_right,y_right
0.0005491,-nan,-nan,-nan,-nan,-nan
0.0005501,-nan,-nan,-nan,-nan,-nan
0.0005511,-nan,-nan,-nan,-nan,-nan
0.0005521,-nan,-nan,-nan,-nan,-nan
0.0005531,-nan,-nan,-nan,-nan,-nan
0.0005541,-nan,-nan,-nan,-nan,-nan
0.0005551,-nan,-nan,-nan,-nan,-nan
0.0005561,-nan,-nan,-nan,-nan,-nan
0.0005571,-nan,-nan,-nan,-nan,-nan
0.0005581,-nan,-nan,-nan,-nan,-nan
0.0005591,-nan,-nan,-nan,-nan,-nan
0.0005601,-nan,-nan,-nan,-nan,-nan
0.0005611,-nan,-nan,-nan,-nan,-nan
0.0005621,-nan,-nan,-nan,-nan,-nan
0.0005631,-nan,-nan,-nan,-nan,-nan
0.0005641,-nan,-nan,-nan,-nan,-nan
0.0005651,-nan,-nan,-nan,-nan,-nan
0.0005661,-nan,-nan,-nan,-nan,-nan
0.0005671,-nan,-nan,-nan,-nan,-nan
0.0005681,-nan,-nan,-nan,-nan,-nan
0.0005691,-nan,-nan,-nan,-nan,-nan
0.0005701,-nan,-nan,-nan,-nan,-nan
0.0005711,-nan,-nan,-nan,-nan,-nan
0.0005721,-nan,-nan,-nan,-nan,-nan
0.0005731,-nan,-nan,-nan,-nan,-nan
0.0005741,-nan,-nan,-nan,-nan,-nan
0.0005751,-nan,-nan,-nan,-nan,-nan
0.0005761,-nan,-nan,-nan,-nan,-nan
0.0005771,-nan,-nan,-nan,-nan,-nan
0.0005781,-nan,-nan,-nan,-nan,-nan
0.0005791,-nan,-nan,-nan,-nan,-nan
0.0005801,-nan,-nan,-nan,-nan,-nan
0.0005811,-nan,-nan,-nan,-nan,-nan
0.0005821,-nan,-nan,-nan,-nan,-nan
0.0005831,-nan,-nan,-nan,-nan,-nan
0.0005841,-nan,-nan,-nan,-nan,-nan
0.0005851,-nan,-nan,-nan,-nan,-nan
0.0005861,-nan,-nan,-nan,-nan,-nan
0.0005871,-nan,-nan,-nan,-nan,-nan
0.0005881,-nan,-nan,-nan,-nan,-nan
0.0005891,-nan,-nan,-nan,-nan,-nan
0.0005901,-nan,-nan,-nan,-nan,-nan
0.0005911,-nan,-nan,-nan,-nan,-nan
0.0005921,-nan,-nan,-nan,-nan,-nan
0.0005931,-nan,-nan,-nan,-nan,-nan
0.0005941,-nan,-nan,-nan,-nan,-nan
0.0005951,-nan,-nan,-nan,-nan,-nan
0.0005961,-nan,-nan,-nan,-nan,-nan
0.0005971,-nan,-nan,-nan,-nan,-nan
0.0005981,-nan,-nan,-nan,-nan,-nan
0.0005991,-nan,-nan,-nan,-nan,-nan
0.0006001,-nan,-nan,-nan,-nan,-nan
0.0006011,-nan,-nan,-nan,-nan,-nan
0.0006021,-nan,-nan,-nan,-nan,-nan
0.0006031,-nan,-nan,-nan,-nan,-nan
0.0006041,-nan,-nan,-nan,-nan,-nan
0.0006051,-nan,-nan,-nan,-nan,-nan
0.0006061,-nan,-nan,-nan,-nan,-nan
0.0006071,-nan,-nan,-nan,-nan,-nan
0.0006081,-nan,-nan,-nan,-nan,-nan
0.0006091,-nan,-nan,-nan,-nan,-nan
0.0006101,-nan,-nan,-nan,-nan,-nan
0.0006111,-nan,-nan,-nan,-nan,-nan
0.0006121,-nan,-nan,-nan,-nan,-nan
0.0006131,-nan,-nan,-nan,-nan,-nan
0.0006141,-nan,-nan,-nan,-nan,-nan
0.0006151,-nan,-nan,-nan,-nan,-nan
0.0006161,-nan,-nan,-nan,-nan,-nan
0.0006171,-nan,-nan,-nan,-nan,-nan
0.0006181,-nan,-nan,-nan,-nan,-nan
0.0006191,-nan,-nan,-nan,-nan,-nan
0.0006201,-nan,-nan,-nan,-nan,-nan
0.0006211,-nan,-nan,-nan,-nan,-nan
0.0006221,-nan,-nan,-nan,-nan,-nan
0.0006231,-nan,-nan,-nan,-nan,-nan
0.0006241,-nan,-nan,-nan,-nan,-nan
0.0006251,-nan,-nan,-nan,-nan,-nan
0.0006261,-nan,-nan,-nan,-nan,-nan
0.0006271,-nan,-nan,-nan,-nan,-nan
0.0006281,-nan,-nan,-nan,-nan,-nan
0.0006291,-nan,-nan,-nan,-nan,-nan
0.0006301,-nan,-nan,-nan,-nan,-nan
0.0006311,-nan,-nan,-nan,-nan,-nan
0.0006321,-nan,-nan,-nan,-nan,-nan
0.0006331,-nan,-nan,-nan,-nan,-nan
0.0006341,-nan,-nan,-nan,-nan,-nan
0.0006351,-nan,-nan,-nan,-nan,-nan
0.0006361,-nan,-nan,-nan,-nan,-nan
0.0006371,-nan,-nan,-nan,-nan,-nan
0.0006381,-nan,-nan,-nan,-nan,-nan
0.0006391,-nan,-nan,-nan,-nan,-nan
0.0006401,-nan,-nan,-nan,-nan,-nan
0.0006411,-nan,-nan,-nan,-nan,-nan
0.0006421,-nan,-nan,-nan,-nan,-nan
0.0006431,-nan,-nan,-nan,-nan,-nan
0.0006441,-nan,-nan,-nan,-nan,-nan
0.0006451,-nan,-nan,-nan,-nan,-nan
0.0006461,-nan,-nan,-nan,-nan,-nan
0.0006471,-nan,-nan,-nan,-nan,-nan
0.0006481,-nan,-nan,-nan,-nan,-nan
0.0006491,-nan,-nan,-nan,-nan,-nan
0.0006501,-nan,-nan,-nan,-nan,-nan
0.0006511,-nan,-nan,-nan,-nan,-nan
0.0006521,-nan,-nan,-nan,-nan,-nan
0.0006531,-nan,-nan,-nan,-nan,-nan
0.0006541,-nan,-nan,-nan,-nan,-nan
0.0006551,-nan,-nan,-nan,-nan,-nan
0.0006561,-nan,-nan,-nan,-nan,-nan
0.0006571,-nan,-nan,-nan,-nan,-nan
0.0006581,-nan,-nan,-nan,-nan,-nan
0.0006591,-nan,-nan,-nan,-nan,-nan
0.0006601,-nan,-nan,-nan,-nan,-nan
0.0006611,-nan,-nan,-nan,-nan,-nan
0.0006621,-nan,-nan,-nan,-nan,-nan
0.0006631,-nan,-nan,-nan,-nan,-nan
0.0006641,-nan,-nan,-nan,-nan,-nan
0.0006651,-nan,-nan,-nan,-nan,-nan
0.0006661,-nan,-nan,-nan,-nan,-nan
0.0006671,-nan,-nan,-nan,-nan,-nan
0.0006681,-nan,-nan,-nan,-nan,-nan
0.0006691,-nan,-nan,-nan,-nan,-nan
0.0006701,-nan,-nan,-nan,-nan,-nan
0.0006711,-nan,-nan,-nan,-nan,-nan
0.0006721,-nan,-nan,-nan,-nan,-nan
0.0006731,-nan,-nan,-nan,-nan,-nan
0.0006741,-nan,-nan,-nan,-nan,-nan
0.0006751,-nan,-nan,-nan,-nan,-nan
0.0006761,-nan,-nan,-nan,-nan,-nan
0.0006771,-nan,-nan,-nan,-nan,-nan
0.0006781,-nan,-nan,-nan,-nan,-nan
0.0006791,-nan,-nan,-nan,-nan,-nan
0.0006801,-nan,-nan,-nan,-nan,-nan
0.0006811,-nan,-nan,-nan,-nan,-nan
0.0006821,-nan,-nan,-nan,-nan,-nan
0.0006831,-nan,-nan,-nan,-nan,-nan
0.0006841,-nan,-nan,-nan,-nan,-nan
0.0006851,-nan,-nan,-nan,-nan,-nan
0.0006861,-nan,-nan,-nan,-nan,-nan
0.0006871,-nan,-nan,-nan,-nan,-nan
0.0006881,-nan,-nan,-nan,-nan,-nan
0.0006891,-nan,-nan,-nan,-nan,-nan
0.0006901,-nan,-nan,-nan,-nan,-nan
0.0006911,-nan,-nan,-nan,-nan,-nan
0.0006921,-nan,-nan,-nan,-nan,-nan
0.0006931,-nan,-nan,-nan,-nan,-nan
0.0006941,-nan,-nan,-nan,-nan,-nan
0.0006951,-nan,-nan,-nan,-nan,-nan
0.0006961,-nan,-nan,-nan,-nan,-nan
0.0006971,-nan,-nan,-nan,-nan,-nan
0.0006981,-nan,-nan,-nan,-nan,-nan
0.0006991,-nan,-nan,-nan,-nan,-nan
0.0007001,-nan,-nan,-nan,-nan,-nan
0.0007011,-nan,-nan,-nan,-nan,-nan
0.0007021,-nan,-nan,-nan,-nan,-nan
0.0007031,-nan,-nan,-nan,-nan,-nan
0.0007041,-nan,-nan,-nan,-nan,-nan
0.0007051,-nan,-nan,-nan,-nan,-nan
0.0007061,-nan,-nan,-nan,-nan,-nan
0.0007071,-nan,-nan,-nan,-nan,-nan
0.0007081,-nan,-nan,-nan,-nan,-nan
0.0007091,-nan,-nan,-nan,-nan,-nan
0.0007101,-nan,-nan,-nan,-nan,-nan
0.0007111,-nan,-nan,-nan,-nan,-nan
0.0007121,-nan,-nan,-nan,-nan,-nan
0.0007131,-nan,-nan,-nan,-nan,-nan
0.0007141,-nan,-nan,-nan,-nan,-nan
0.0007151,-nan,-nan,-nan,-nan,-nan
0.0007161,-nan,-nan,-nan,-nan,-nan
0.0007171,-nan,-nan,-nan,-nan,-nan
0.0007181,-nan,-nan,-nan,-nan,-nan
0.0007191,-nan,-nan,-nan,-nan,-nan
0.0007201,-nan,-nan,-nan,-nan,-nan
0.0007211,-nan,-nan,-nan,-nan,-nan
0.0007221,-nan,-nan,-nan,-nan,-nan
0.0007231,-nan,-nan,-nan,-nan,-nan
0.0007241,-nan,-nan,-nan,-nan,-nan
0.0007251,-nan,-nan,-nan,-nan,-nan
0.0007261,-nan,-nan,-nan,-nan,-nan
0.0007271,-nan,-nan,-nan,-nan,-nan
0.0007281,-nan,-nan,-nan,-nan,-nan
0.0007291,-nan,-nan,-nan,-nan,-nan
0.0007301,-nan,-nan,-nan,-nan,-nan
0.0007311,-nan,-nan,-nan,-nan,-nan
0.0007321,-nan,-nan,-nan,-nan,-nan
0.0007331,-nan,-nan,-nan,-nan,-nan
0.0007341,-nan,-nan,-nan,-nan,-nan
0.0007351,-nan,-nan,-nan,-nan,-nan
0.0007361,-nan,-nan,-nan,-nan,-nan
0.0007371,-nan,-nan,-nan,-nan,-nan
0.0007381,-nan,-nan,-nan,-nan,-nan
0.0007391,-nan,-nan,-nan,-nan,-nan
0.0007401,-nan,-nan,-nan,-nan,-nan
0.0007411,-nan,-nan,-nan,-nan,-nan
0.0007421,-nan,-nan,-nan,-nan,-nan
0.0007431,-nan,-nan,-nan,-nan,-nan
0.0007441,-nan,-nan,-nan,-nan,-nan
0.0007451,-nan,-nan,-nan,-nan,-nan
0.0007461,-nan,-nan,-nan,-nan,-nan
0.0007471,-nan,-nan,-nan,-nan,-nan
0.0007481,-nan,-nan,-nan,-nan,-nan
0.0007491,-nan,-nan,-nan,-nan,-nan
0.0007501,-nan,-nan,-nan,-nan,-nan
0.0007511,-nan,-nan,-nan,-nan,-nan
0.0007521,-nan,-nan,-nan,-nan,-nan
0.0007531,-nan,-nan,-nan,-nan,-nan
0.0007541,-nan,-nan,-nan,-nan,-nan
0.0007551,-nan,-nan,-nan,-nan,-nan
0.0007561,-nan,-nan,-nan,-nan,-nan
0.0007571,-nan,-nan,-nan,-nan,-nan
0.0007581,-nan,-nan,-nan,-nan,-nan
0.0007591,-nan,-nan,-nan,-nan,-nan
0.0007601,-nan,-nan,-nan,-nan,-nan
0.0007611,-nan,-nan,-nan,-nan,-nan
0.0007621,-nan,-nan,-nan,-nan,-nan
0.0007631,-nan,-nan,-nan,-nan,-nan
0.0007641,-nan,-nan,-nan,-nan,-nan
0.0007651,-nan,-nan,-nan,-nan,-nan
0.0007661,-nan,-nan,-nan,-nan,-nan
0.0007671,-nan,-nan,-nan,-nan,-nan
0.0007681,-nan,-nan,-nan,-nan,-nan
0.0007691,-nan,-nan,-nan,-nan,-nan
0.0007701,-nan,-nan,-nan,-nan,-nan
0.0007711,-nan,-nan,-nan,-nan,-nan
0.0007721,-nan,-nan,-nan,-nan,-nan
0.0007731,-nan,-nan,-nan,-nan,-nan
0.0007741,-nan,-nan,-nan,-nan,-nan
0.0007751,-nan,-nan,-nan,-nan,-nan
0.0007761,-nan,-nan,-nan,-nan,-nan
0.0007771,-nan,-nan,-nan,-nan,-nan
0.0007781,-nan,-nan,-nan,-nan,-nan
0.0007791,-nan,-nan,-nan,-nan,-nan
0.0007801,-nan,-nan,-nan,-nan,-nan
0.0007811,-nan,-nan,-nan,-nan,-nan
0.0007821,-nan,-nan,-nan,-nan,-nan
0.0007831,-nan,-nan,-nan,-nan,-nan
0.0007841,-nan,-nan,-nan,-nan,-nan
0.0007851,-nan,-nan,-nan,-nan,-nan
0.0007861,-nan,-nan,-nan,-nan,-nan
0.0007871,-nan,-nan,-nan,-nan,-nan
0.0007881,-nan,-nan,-nan,-nan,-nan
0.0007891,-nan,-nan,-nan,-nan,-nan
0.0007901,-nan,-nan,-nan,-nan,-nan
0.0007911,-nan,-nan,-nan,-nan,-nan
0.0007921,-nan,-nan,-nan,-nan,-nan
0.0007931,-nan,-nan,-nan,-nan,-nan
0.0007941,-nan,-nan,-nan,-nan,-nan
0.0007951,-nan,-nan,-nan,-nan,-nan
0.0007961,-nan,-nan,-nan,-nan,-nan
0.0007971,-nan,-nan,-nan,-nan,-nan
0.0007981,-nan,-nan,-nan,-nan,-nan
0.0007991,-nan,-nan,-nan,-nan,-nan
0.0008001,-nan,-nan,-nan,-nan,-nan
0.0008011,-nan,-nan,-nan,-nan,-nan
0.0008021,-nan,-nan,-nan,-nan,-nan
0.0008031,-nan,-nan,-nan,-nan,-nan
0.0008041,-nan,-nan,-nan,-nan,-nan
0.0008051,-nan,-nan,-nan,-nan,-nan
0.0008061,-nan,-nan,-nan,-nan,-nan
0.0008071,-nan,-nan,-nan,-nan,-nan
0.0008081,-nan,-nan,-nan,-nan,-nan
0.0008091,-nan,-nan,-nan,-nan,-nan
0.0008101,-nan,-nan,-nan,-nan,-nan
0.0008111,-nan,-nan,-nan,-nan,-nan
0.0008121,-nan,-nan,-nan,-nan,-nan
0.0008131,-nan,-nan,-nan,-nan,-nan
0.0008141,-nan,-nan,-nan,-nan,-nan
0.0008151,-nan,-nan,-nan,-nan,-nan
0.0008161,-nan,-nan,-nan,-nan,-nan
0.0008171,-nan,-nan,-nan,-nan,-nan
0.0008181,-nan,-nan,-nan,-nan,-nan
0.0008191,-nan,-nan,-nan,-nan,-nan
0.0008201,-nan,-nan,-nan,-nan,-nan
0.0008211,-nan,-nan,-nan,-nan,-nan
0.0008221,-nan,-nan,-nan,-nan,-nan
0.0008231,-nan,-nan,-nan,-nan,-nan
0.0008241,-nan,-nan,-nan,-nan,-nan
0.0008251,-nan,-nan,-nan,-nan,-nan
0.0008261,-nan,-nan,-nan,-nan,-nan
0.0008271,-nan,-nan,-nan,-nan,-nan
0.0008281,-nan,-nan,-nan,-nan,-nan
0.0008291,-nan,-nan,-nan,-nan,-nan
0.0008301,-nan,-nan,-nan,-nan,-nan
0.0008311,-nan,-nan,-nan,-nan,-nan
0.0008321,-nan,-nan,-nan,-nan,-nan
0.0008331,-nan,-nan,-nan,-nan,-nan
0.0008341,-nan,-nan,-nan,-nan,-nan
0.0008351,-nan,-nan,-nan,-nan,-nan
0.0008361,-nan,-nan,-nan,-nan,-nan
0.0008371,-nan,-nan,-nan,-nan,-nan
0.0008381,-nan,-nan,-nan,-nan,-nan
0.0008391,-nan,-nan,-nan,-nan,-nan
0.0008401,-nan,-nan,-nan,-nan,-nan
0.0008411,-nan,-nan,-nan,-nan,-nan
0.0008421,-nan,-nan,-nan,-nan,-nan
0.0008431,-nan,-nan,-nan,-nan,-nan
0.0008441,-nan,-nan,-nan,-nan,-nan
0.0008451,-nan,-nan,-nan,-nan,-nan
0.0008461,-nan,-nan,-nan,-nan,-nan
0.0008471,-nan,-nan,-nan,-nan,-nan
0.0008481,-nan,-nan,-nan,-nan,-nan
0.0008491,-nan,-nan,-nan,-nan,-nan
0.0008501,-nan,-nan,-nan,-nan,-nan
0.0008511,-nan,-nan,-nan,-nan,-nan
0.0008521,-nan,-nan,-nan,-nan,-nan
0.0008531,-nan,-nan,-nan,-nan,-nan
0.0008541,-nan,-nan,-nan,-nan,-nan
0.0008551,-nan,-nan,-nan,-nan,-nan
0.0008561,-nan,-nan,-nan,-nan,-nan
0.0008571,-nan,-nan,-nan,-nan,-nan
0.0008581,-nan,-nan,-nan,-nan,-nan
0.0008591,-nan,-nan,-nan,-nan,-nan
0.0008601,-nan,-nan,-nan,-nan,-nan
0.0008611,-nan,-nan,-nan,-nan,-nan
0.0008621,-nan,-nan,-nan,-nan,-nan
0.0008631,-nan,-nan,-nan,-nan,-nan
0.0008641,-nan,-nan,-nan,-nan,-nan
0.0008651,-nan,-nan,-nan,-nan,-nan
0.0008661,-nan,-nan,-nan,-nan,-nan
0.0008671,-nan,-nan,-nan,-nan,-nan
0.0008681,-nan,-nan,-nan,-nan,-nan
0.0008691,-nan,-nan,-nan,-nan,-nan
0.0008701,-nan,-nan,-nan,-nan,-nan
0.0008711,-nan,-nan,-nan,-nan,-nan
0.0008721,-nan,-nan,-nan,-nan,-nan
0.0008731,-nan,-nan,-nan,-nan,-nan
0.0008741,-nan,-nan,-nan,-nan,-nan
0.0008751,-nan,-nan,-nan,-nan,-nan
0.0008761,-nan,-nan,-nan,-nan,-nan
0.0008771,-nan,-nan,-nan,-nan,-nan
0.0008781,-nan,-nan,-nan,-nan,-nan
0.0008791,-nan,-nan,-nan,-nan,-nan
0.0008801,-nan,-nan,-nan,-nan,-nan
0.0008811,-nan,-nan,-nan,-nan,-nan
0.0008821,-nan,-nan,-nan,-nan,-nan
0.0008831,-nan,-nan,-nan,-nan,-nan
0.0008841,-nan,-nan,-nan,-nan,-nan
0.0008851,-nan,-nan,-nan,-nan,-nan
0.0008861,-nan,-nan,-nan,-nan,-nan
0.0008871,-nan,-nan,-nan,-nan,-nan
0.0008881,-nan,-nan,-nan,-nan,-nan
0.0008891,-nan,-nan,-nan,-nan,-nan
0.0008901,-nan,-nan,-nan,-nan,-nan
0.0008911,-nan,-nan,-nan,-nan,-nan
0.0008921,-nan,-nan,-nan,-nan,-nan
0.0008931,-nan,-nan,-nan,-nan,-nan
0.0008941,-nan,-nan,-nan,-nan,-nan
0.0008951,-nan,-nan,-nan,-nan,-nan
0.0008961,-nan,-nan,-nan,-nan,-nan
0.0008971,-nan,-nan,-nan,-nan,-nan
0.0008981,-nan,-nan,-nan,-nan,-nan
0.0008991,-nan,-nan,-nan,-nan,-nan
0.0009001,-nan,-nan,-nan,-nan,-nan
0.0009011,-nan,-nan,-nan,-nan,-nan
0.0009021,-nan,-nan,-nan,-nan,-nan
0.0009031,-nan,-nan,-nan,-nan,-nan
0.0009041,-nan,-nan,-nan,-nan,-nan
0.0009051,-nan,-nan,-nan,-nan,-nan
0.0009061,-nan,-nan,-nan,-nan,-nan
0.0009071,-nan,-nan,-nan,-nan,-nan
0.0009081,-nan,-nan,-nan,-nan,-nan
0.0009091,-nan,-nan,-nan,-nan,-nan
0.0009101,-nan,-nan,-nan,-nan,-nan
0.0009111,-nan,-nan,-nan,-nan,-nan
0.0009121,-nan,-nan,-nan,-nan,-nan
0.0009131,-nan,-nan,-nan,-nan,-nan
0.0009141,-nan,-nan,-nan,-nan,-nan
0.0009151,-nan,-nan,-nan,-nan,-nan
0.0009161,-nan,-nan,-nan,-nan,-nan
0.0009171,-nan,-nan,-nan,-nan,-nan
0.0009181,-nan,-nan,-nan,-nan,-nan
0.0009191,-nan,-nan,-nan,-nan,-nan
0.0009201,-nan,-nan,-nan,-nan,-nan
0.0009211,-nan,-nan,-nan,-nan,-nan
0.0009221,-nan,-nan,-nan,-nan,-nan
0.0009231,-nan,-nan,-nan,-nan,-nan
0.0009241,-nan,-nan,-nan,-nan,-nan
0.0009251,-nan,-nan,-nan,-nan,-nan
0.0009261,-nan,-nan,-nan,-nan,-nan
0.0009271,-nan,-nan,-nan,-nan,-nan
0.0009281,-nan,-nan,-nan,-nan,-nan
0.0009291,-nan,-nan,-nan,-nan,-nan
0.0009301,-nan,-nan,-nan,-nan,-nan
0.0009311,-nan,-nan,-nan,-nan,-nan
0.0009321,-nan,-nan,-nan,-nan,-nan
0.0009331,-nan,-nan,-nan,-nan,-nan
0.0009341,-nan,-nan,-nan,-nan,-nan
0.0009351,-nan,-nan,-nan,-nan,-nan
0.0009361,-nan,-nan,-nan,-nan,-nan
0.0009371,-nan,-nan,-nan,-nan,-nan
0.0009381,-nan,-nan,-nan,-nan,-nan
0.0009391,-nan,-nan,-nan,-nan,-nan
0.0009401,-nan,-nan,-nan,-nan,-nan
0.0009411,-nan,-nan,-nan,-nan,-nan
0.0009421,-nan,-nan,-nan,-nan,-nan
0.0009431,-nan,-nan,-nan,-nan,-nan
0.0009441,-nan,-nan,-nan,-nan,-nan
0.0009451,-nan,-nan,-nan,-nan,-nan
0.0009461,-nan,-nan,-nan,-nan,-nan
0.0009471,-nan,-nan,-nan,-nan,-nan
0.0009481,-nan,-nan,-nan,-nan,-nan
0.0009491,-nan,-nan,-nan,-nan,-nan
0.0009501,-nan,-nan,-nan,-nan,-nan
0.0009511,-nan,-nan,-nan,-nan,-nan
0.0009521,-nan,-nan,-nan,-nan,-nan
0.0009531,-nan,-nan,-nan,-nan,-nan
0.0009541,-nan,-nan,-nan,-nan,-nan
0.0009551,-nan,-nan,-nan,-nan,-nan
0.0009561,-nan,-nan,-nan,-nan,-nan
0.0009571,-nan,-nan,-nan,-nan,-nan
0.0009581,-nan,-nan,-nan,-nan,-nan
0.0009591,-nan,-nan,-nan,-nan,-nan
0.0009601,-nan,-nan,-nan,-nan,-nan
0.0009611,-nan,-nan,-nan,-nan,-nan
0.0009621,-nan,-nan,-nan,-nan,-nan
0.0009631,-nan,-nan,-nan,-nan,-nan
0.0009641,-nan,-nan,-nan,-nan,-nan
0.0009651,-nan,-nan,-nan,-nan,-nan
0.0009661,-nan,-nan,-nan,-nan,-nan
0.0009671,-nan,-nan,-nan,-nan,-nan
0.0009681,-nan,-nan,-nan,-nan,-nan
0.0009691,-nan,-nan,-nan,-nan,-nan
0.0009701,-nan,-nan,-nan,-nan,-nan
0.0009711,-nan,-nan,-nan,-nan,-nan
0.0009721,-nan,-nan,-nan,-nan,-nan
0.0009731,-nan,-nan,-nan,-nan,-nan
0.0009741,-nan,-nan,-nan,-nan,-nan
0.0009751,-nan,-nan,-nan,-nan,-nan
0.0009761,-nan,-nan,-nan,-nan,-nan
0.0009771,-nan,-nan,-nan,-nan,-nan
0.0009781,-nan,-nan,-nan,-nan,-nan
0.0009791,-nan,-nan,-nan,-nan,-nan
0.0009801,-nan,-nan,-nan,-nan,-nan
0.0009811,-nan,-nan,-nan,-nan,-nan
0.0009821,-nan,-nan,-nan,-nan,-nan
0.0009831,-nan,-nan,-nan,-nan,-nan
0.0009841,-nan,-nan,-nan,-nan,-nan
0.0009851,-nan,-nan,-nan,-nan,-nan
0.0009861,-nan,-nan,-nan,-nan,-nan
0.0009871,-nan,-nan,-nan,-nan,-nan
0.0009881,-nan,-nan,-nan,-nan,-nan
0.0009891,-nan,-nan,-nan,-nan,-nan
0.0009901,-nan,-nan,-nan,-nan,-nan
0.0009911,-nan,-nan,-nan,-nan,-nan
0.0009921,-nan,-nan,-nan,-nan,-nan
0.0009931,-nan,-nan,-nan,-nan,-nan
0.0009941,-nan,-nan,-nan,-nan,-nan
0.0009951,-nan,-nan,-nan,-nan,-nan
0.0009961,-nan,-nan,-nan,-nan,-nan
0.0009971,-nan,-nan,-nan,-nan,-nan
0.0009981,-nan,-nan,-nan,-nan,-nan
0.0009991,-nan,-nan,-nan,-nan,-nan
0.0010001,-nan,-nan,-nan,-nan,-nan
0.0010011,-nan,-nan,-nan,-nan,-nan
0.0010021,-nan,-nan,-nan,-nan,-nan
0.0010031,-nan,-nan,-nan,-nan,-nan
0.0010041,-nan,-nan,-nan,-nan,-nan
0.0010051,-nan,-nan,-nan,-nan,-nan
0.0010061,-nan,-nan,-nan,-nan,-nan
0.0010071,-nan,-nan,-nan,-nan,-nan
0.0010081,-nan,-nan,-nan,-nan,-nan
0.0010091,-nan,-nan,-nan,-nan,-nan
0.0010101,-nan,-nan,-nan,-nan,-nan
0.0010111,-nan,-nan,-nan,-nan,-nan
0.0010121,-nan,-nan,-nan,-nan,-nan
0.0010131,-nan,-nan,-nan,-nan,-nan
0.0010141,-nan,-nan,-nan,-nan,-nan
0.0010151,-nan,-nan,-nan,-nan,-nan
0.0010161,-nan,-nan,-nan,-nan,-nan
0.0010171,-nan,-nan,-nan,-nan,-nan
0.0010181,-nan,-nan,-nan,-nan,-nan
0.0010191,-nan,-nan,-nan,-nan,-nan
0.0010201,-nan,-nan,-nan,-nan,-nan
0.0010211,-nan,-nan,-nan,-nan,-nan
0.0010221,-nan,-nan,-nan,-nan,-nan
0.0010231,-nan,-nan,-nan,-nan,-nan
0.0010241,-nan,-nan,-nan,-nan,-nan
0.0010251,-nan,-nan,-nan,-nan,-nan
0.0010261,-nan,-nan,-nan,-nan,-nan
0.0010271,-nan,-nan,-nan,-nan,-nan
0.0010281,-nan,-nan,-nan,-nan,-nan
0.0010291,-nan,-nan,-nan,-nan,-nan
0.0010301,-nan,-nan,-nan,-nan,-nan
0.0010311,-nan,-nan,-nan,-nan,-nan
0.0010321,-nan,-nan,-nan,-nan,-nan
0.0010331,-nan,-nan,-nan,-nan,-nan
0.0010341,-nan,-nan,-nan,-nan,-nan
0.0010351,-nan,-nan,-nan,-nan,-nan
0.0010361,-nan,-nan,-nan,-nan,-nan
0.0010371,-nan,-nan,-nan,-nan,-nan
0.0010381,-nan,-nan,-nan,-nan,-nan
0.0010391,-nan,-nan,-nan,-nan,-nan
0.0010401,-nan,-nan,-nan,-nan,-nan
0.0010411,-nan,-nan,-nan,-nan,-nan
0.0010421,-nan,-nan,-nan,-nan,-nan
0.0010431,-nan,-nan,-nan,-nan,-nan
0.0010441,-nan,-nan,-nan,-nan,-nan
0.0010451,-nan,-nan,-nan,-nan,-nan
0.0010461,-nan,-nan,-nan,-nan,-nan
0.0010471,-nan,-nan,-nan,-nan,-nan
0.0010481,-nan,-nan,-nan,-nan,-nan
0.0010491,-nan,-nan,-nan,-nan,-nan
0.0010501,-nan,-nan,-nan,-nan,-nan
0.0010511,-nan,-nan,-nan,-nan,-nan
0.0010521,-nan,-nan,-nan,-nan,-nan
0.0010531,-nan,-nan,-nan,-nan,-nan
0.0010541,-nan,-nan,-nan,-nan,-nan
0.0010551,-nan,-nan,-nan,-nan,-nan
0.0010561,-nan,-nan,-nan,-nan,-nan
0.0010571,-nan,-nan,-nan,-nan,-nan
0.0010581,-nan,-nan,-nan,-nan,-nan
0.0010591,-nan,-nan,-nan,-nan,-nan
0.0010601,-nan,-nan,-nan,-nan,-nan
0.0010611,-nan,-nan,-nan,-nan,-nan
0.0010621,-nan,-nan,-nan,-nan,-nan
0.0010631,-nan,-nan,-nan,-nan,-nan
0.0010641,-nan,-nan,-nan,-nan,-nan
0.0010651,-nan,-nan,-nan,-nan,-nan
0.0010661,-nan,-nan,-nan,-nan,-nan
0.0010671,-nan,-nan,-nan,-nan,-nan
0.0010681,-nan,-nan,-nan,-nan,-nan
0.0010691,-nan,-nan,-nan,-nan,-nan
0.0010701,-nan,-nan,-nan,-nan,-nan
0.0010711,-nan,-nan,-nan,-nan,-nan
0.0010721,-nan,-nan,-nan,-nan,-nan
0.0010731,-nan,-nan,-nan,-nan,-nan
0.0010741,-nan,-nan,-nan,-nan,-nan
0.0010751,-nan,-nan,-nan,-nan,-nan
0.0010761,-nan,-nan,-nan,-nan,-nan
0.0010771,-nan,-nan,-nan,-nan,-nan
0.0010781,-nan,-nan,-nan,-nan,-nan
0.0010791,-nan,-nan,-nan,-nan,-nan
0.0010801,-nan,-nan,-nan,-nan,-nan
0.0010811,-nan,-nan,-nan,-nan,-nan
0.0010821,-nan,-nan,-nan,-nan,-nan
0.0010831,-nan,-nan,-nan,-nan,-nan
0.0010841,-nan,-nan,-nan,-nan,-nan
0.0010851,-nan,-nan,-nan,-nan,-nan
